,location,total_sqft,bath,price,bhk
6293,Parappana Agrahara,1194.0,2.0,47.0,2
6294,Parappana Agrahara,1092.0,2.0,43.0,2
6295,Parappana Agrahara,1194.0,2.0,45.0,2
6296,Parappana Agrahara,1200.0,1.0,45.0,1
6297,Parappana Agrahara,1194.0,2.0,46.0,2
6298,Parappana Agrahara,1194.0,2.0,47.0,2
6299,Parappana Agrahara,1194.0,2.0,47.0,2
6300,Parappana Agrahara,1194.0,2.0,46.0,2
6301,Parappana Agrahara,1194.0,2.0,46.0,2
6302,Pattandur Agrahara,1550.0,2.0,80.0,3
6303,Pattandur Agrahara,1025.0,2.0,44.5,2
6304,Pattandur Agrahara,1767.0,3.0,98.0,3
6305,Pattandur Agrahara,1247.0,2.0,59.8,2
6306,Pattandur Agrahara,900.0,2.0,42.0,2
6307,Pattandur Agrahara,1302.0,2.0,66.0,2
6308,Pattandur Agrahara,797.0,2.0,32.0,2
6309,Pattandur Agrahara,1550.0,2.0,80.0,3
6310,Pattandur Agrahara,1247.0,2.0,62.35,2
6311,Pattandur Agrahara,1350.0,2.0,68.0,2
6312,Poorna Pragna Layout,920.0,2.0,39.55,2
6315,Poorna Pragna Layout,1160.0,2.0,46.39,2
6318,Poorna Pragna Layout,965.0,2.0,48.0,2
6323,Poorna Pragna Layout,1160.0,2.0,46.39,2
6325,Poorna Pragna Layout,1160.0,2.0,46.39,2
6328,Poorna Pragna Layout,960.0,2.0,50.0,2
6330,Prithvi Layout,2028.0,4.0,162.0,4
6331,Prithvi Layout,1352.0,2.0,87.5,2
6332,Prithvi Layout,1190.0,2.0,68.0,2
6333,Prithvi Layout,1352.0,2.0,85.0,2
6334,Prithvi Layout,1352.0,2.0,75.0,2
6335,Prithvi Layout,2273.0,4.0,220.0,3
6337,Prithvi Layout,1352.0,3.0,93.0,2
6338,Prithvi Layout,2273.0,4.0,192.0,3
6339,Prithvi Layout,1352.0,2.0,72.0,2
6342,R.T. Nagar,1200.0,2.0,120.0,2
6344,R.T. Nagar,1040.0,2.0,46.0,2
6345,R.T. Nagar,1200.0,2.0,45.0,2
6346,R.T. Nagar,1235.0,2.0,65.0,2
6347,R.T. Nagar,1140.0,3.0,130.0,3
6348,R.T. Nagar,970.0,2.0,55.0,2
6349,R.T. Nagar,1560.0,3.0,125.0,3
6350,R.T. Nagar,1200.0,2.0,60.0,2
6354,R.T. Nagar,1200.0,3.0,140.0,3
6355,R.T. Nagar,2800.0,4.0,400.0,4
6356,R.T. Nagar,1100.0,3.0,125.0,2
6357,R.T. Nagar,1150.0,2.0,72.0,2
6358,R.T. Nagar,1500.0,2.0,230.0,2
6359,R.T. Nagar,1500.0,4.0,185.0,4
6360,R.T. Nagar,3600.0,8.0,165.0,9
6361,R.T. Nagar,2400.0,3.0,348.0,3
6362,R.T. Nagar,1080.0,2.0,48.0,2
6363,R.T. Nagar,1500.0,2.0,45.0,2
6364,R.T. Nagar,1325.0,2.0,52.0,2
6366,R.T. Nagar,1300.0,3.0,145.0,3
6368,R.T. Nagar,1100.0,2.0,85.0,2
6369,R.T. Nagar,1667.0,3.0,130.0,3
6373,Rachenahalli,680.0,1.0,44.0,1
6380,Rachenahalli,440.0,1.0,28.0,1
6384,Rachenahalli,440.0,1.0,28.0,1
6386,Rachenahalli,3657.0,5.0,220.0,4
6390,Rachenahalli,680.0,1.0,32.64,1
6391,Rachenahalli,412.5,1.0,19.8,1
6395,Rachenahalli,690.0,1.0,39.8,1
6399,Rachenahalli,1100.0,2.0,68.0,2
6406,Rachenahalli,2710.0,3.0,170.0,3
6410,Rachenahalli,1856.0,3.0,106.0,3
6414,Rachenahalli,2600.0,3.0,160.0,3
6415,Rachenahalli,1756.0,3.0,110.0,3
6422,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
6423,Raja Rajeshwari Nagar,1145.0,2.0,45.79,2
6424,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
6425,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
6426,Raja Rajeshwari Nagar,1133.0,2.0,49.07,2
6427,Raja Rajeshwari Nagar,1090.0,2.0,42.0,2
6428,Raja Rajeshwari Nagar,1260.0,2.0,67.39,2
6429,Raja Rajeshwari Nagar,1141.0,2.0,38.55,2
6430,Raja Rajeshwari Nagar,1140.0,2.0,49.39,2
6431,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
6432,Raja Rajeshwari Nagar,600.0,1.0,22.0,1
6433,Raja Rajeshwari Nagar,1278.0,2.0,53.76,3
6434,Raja Rajeshwari Nagar,500.0,1.0,25.0,1
6435,Raja Rajeshwari Nagar,1143.0,2.0,38.65,2
6436,Raja Rajeshwari Nagar,1610.0,3.0,74.0,3
6437,Raja Rajeshwari Nagar,1105.0,2.0,65.0,2
6439,Raja Rajeshwari Nagar,1258.0,2.0,63.53,2
6440,Raja Rajeshwari Nagar,1128.0,2.0,38.24,2
6441,Raja Rajeshwari Nagar,1157.0,2.0,53.8,2
6442,Raja Rajeshwari Nagar,1185.0,2.0,47.39,2
6445,Raja Rajeshwari Nagar,1030.0,2.0,50.0,2
6446,Raja Rajeshwari Nagar,1144.0,2.0,38.55,2
6447,Raja Rajeshwari Nagar,1196.0,2.0,51.51,2
6448,Raja Rajeshwari Nagar,1570.0,3.0,88.0,3
6449,Raja Rajeshwari Nagar,1168.0,2.0,61.0,2
6450,Raja Rajeshwari Nagar,1306.0,2.0,55.91,2
6451,Raja Rajeshwari Nagar,1608.0,3.0,67.98,3
6453,Raja Rajeshwari Nagar,1575.0,2.0,78.0,3
6454,Raja Rajeshwari Nagar,1200.0,2.0,35.0,2
6455,Raja Rajeshwari Nagar,1151.0,2.0,39.02,2
6456,Raja Rajeshwari Nagar,1570.0,2.0,65.0,3
6458,Raja Rajeshwari Nagar,1196.0,2.0,51.15,2
6459,Raja Rajeshwari Nagar,1419.0,2.0,48.0,2
6461,Raja Rajeshwari Nagar,1295.0,2.0,70.0,2
6462,Raja Rajeshwari Nagar,648.0,1.0,31.75,1
6463,Raja Rajeshwari Nagar,1100.0,2.0,55.0,2
6464,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
6465,Raja Rajeshwari Nagar,1090.0,2.0,43.59,2
6467,Raja Rajeshwari Nagar,1023.0,2.0,42.0,2
6468,Raja Rajeshwari Nagar,1070.0,2.0,50.0,2
6470,Raja Rajeshwari Nagar,4800.0,8.0,225.0,8
6471,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
6472,Raja Rajeshwari Nagar,1267.0,2.0,42.85,2
6473,Raja Rajeshwari Nagar,550.0,1.0,21.0,1
6474,Raja Rajeshwari Nagar,1120.0,2.0,37.95,2
6475,Raja Rajeshwari Nagar,1608.0,2.0,85.0,2
6476,Raja Rajeshwari Nagar,1210.0,2.0,45.0,2
6477,Raja Rajeshwari Nagar,1240.0,2.0,53.27,2
6478,Raja Rajeshwari Nagar,1395.0,2.0,72.0,3
6479,Raja Rajeshwari Nagar,1165.0,2.0,45.0,2
6480,Raja Rajeshwari Nagar,1288.0,2.0,70.0,3
6481,Raja Rajeshwari Nagar,1120.0,2.0,37.97,2
6482,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
6483,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
6484,Raja Rajeshwari Nagar,1420.0,2.0,60.0,3
6485,Raja Rajeshwari Nagar,1303.0,2.0,44.17,2
6487,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
6488,Raja Rajeshwari Nagar,1140.0,2.0,49.27,2
6490,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
6491,Raja Rajeshwari Nagar,1235.0,2.0,75.0,2
6492,Raja Rajeshwari Nagar,1280.0,3.0,57.6,3
6493,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
6494,Raja Rajeshwari Nagar,1162.0,2.0,65.0,2
6495,Raja Rajeshwari Nagar,1133.0,2.0,38.41,2
6496,Raja Rajeshwari Nagar,1151.0,2.0,49.0,2
6497,Raja Rajeshwari Nagar,1267.0,2.0,54.35,2
6499,Raja Rajeshwari Nagar,1100.0,2.0,50.0,2
6500,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
6502,Raja Rajeshwari Nagar,1306.0,2.0,44.17,2
6503,Raja Rajeshwari Nagar,1196.0,2.0,40.44,2
6504,Raja Rajeshwari Nagar,1178.0,2.0,75.0,2
6506,Raja Rajeshwari Nagar,1128.0,2.0,40.0,2
6507,Raja Rajeshwari Nagar,1151.0,2.0,39.0,2
6509,Raja Rajeshwari Nagar,1525.0,2.0,99.13,3
6510,Raja Rajeshwari Nagar,1060.0,2.0,48.0,2
6511,Raja Rajeshwari Nagar,3900.0,6.0,195.0,6
6512,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
6514,Raja Rajeshwari Nagar,1170.0,2.0,50.0,2
6516,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
6517,Raja Rajeshwari Nagar,1255.0,2.0,53.87,2
6518,Raja Rajeshwari Nagar,1419.0,2.0,60.42,2
6519,Raja Rajeshwari Nagar,1693.0,3.0,71.38,3
6520,Raja Rajeshwari Nagar,3600.0,9.0,240.0,9
6521,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
6522,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
6525,Raja Rajeshwari Nagar,1160.0,2.0,70.0,2
6526,Raja Rajeshwari Nagar,1133.0,2.0,38.37,2
6527,Raja Rajeshwari Nagar,1140.0,2.0,48.7,2
6528,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
6529,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
6530,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
6531,Raja Rajeshwari Nagar,1133.0,2.0,40.0,2
6533,Raja Rajeshwari Nagar,1550.0,3.0,86.8,3
6534,Raja Rajeshwari Nagar,1400.0,2.0,45.0,2
6535,Raja Rajeshwari Nagar,1110.0,2.0,52.0,2
6536,Raja Rajeshwari Nagar,1580.0,3.0,83.74,3
6538,Raja Rajeshwari Nagar,1640.0,3.0,86.8,3
6540,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
6541,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
6542,Raja Rajeshwari Nagar,1279.0,2.0,53.76,3
6543,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
6544,Raja Rajeshwari Nagar,1240.0,2.0,40.54,2
6545,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
6546,Raja Rajeshwari Nagar,1240.0,2.0,42.04,2
6547,Raja Rajeshwari Nagar,1757.0,3.0,98.0,3
6548,Raja Rajeshwari Nagar,1530.0,3.0,64.0,3
6549,Raja Rajeshwari Nagar,1587.0,3.0,73.8,3
6551,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
6552,Raja Rajeshwari Nagar,1450.0,2.0,67.0,3
6553,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
6554,Raja Rajeshwari Nagar,945.0,2.0,45.0,2
6555,Raja Rajeshwari Nagar,1303.0,2.0,55.78,2
6556,Raja Rajeshwari Nagar,3450.0,7.0,225.0,8
6557,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
6558,Raja Rajeshwari Nagar,1700.0,2.0,86.0,3
6559,Raja Rajeshwari Nagar,1270.0,2.0,62.0,2
6560,Raja Rajeshwari Nagar,1250.0,2.0,68.0,2
6561,Raja Rajeshwari Nagar,1260.0,2.0,62.0,3
6562,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
6563,Raja Rajeshwari Nagar,1580.0,2.0,66.85,3
6564,Raja Rajeshwari Nagar,1050.0,2.0,37.0,2
6565,Raja Rajeshwari Nagar,1021.0,3.0,59.0,3
6566,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
6567,Raja Rajeshwari Nagar,1500.0,3.0,88.0,3
6568,Raja Rajeshwari Nagar,1168.0,2.0,66.0,2
6569,Raja Rajeshwari Nagar,1400.0,2.0,86.0,3
6570,Raja Rajeshwari Nagar,1157.0,2.0,65.0,2
6571,Raja Rajeshwari Nagar,1206.0,2.0,40.7,2
6572,Raja Rajeshwari Nagar,1000.0,2.0,50.0,2
6573,Raja Rajeshwari Nagar,1485.0,2.0,63.0,3
6574,Raja Rajeshwari Nagar,1335.0,2.0,56.0,3
6576,Raja Rajeshwari Nagar,1255.0,2.0,42.54,2
6577,Raja Rajeshwari Nagar,1530.0,3.0,64.86,3
6578,Raja Rajeshwari Nagar,1850.0,3.0,98.0,3
6579,Raja Rajeshwari Nagar,1140.0,2.0,44.0,2
6580,Raja Rajeshwari Nagar,6000.0,8.0,215.0,8
6581,Raja Rajeshwari Nagar,1140.0,2.0,39.0,2
6582,Raja Rajeshwari Nagar,510.0,1.0,22.0,1
6583,Raja Rajeshwari Nagar,1187.0,2.0,40.14,2
6584,Raja Rajeshwari Nagar,1141.0,2.0,60.0,2
6585,Rajaji Nagar,3300.0,4.0,600.0,4
6586,Rajaji Nagar,1640.0,3.0,229.0,3
6587,Rajaji Nagar,2390.0,3.0,415.0,3
6588,Rajaji Nagar,2390.0,3.0,410.0,3
6589,Rajaji Nagar,12000.0,6.0,2200.0,7
6590,Rajaji Nagar,1725.0,3.0,200.0,3
6591,Rajaji Nagar,1357.0,2.0,115.0,2
6593,Rajaji Nagar,3516.0,4.0,540.0,4
6594,Rajaji Nagar,1640.0,3.0,223.0,3
6595,Rajaji Nagar,3526.0,4.0,492.0,4
6596,Rajaji Nagar,1800.0,4.0,324.0,6
6597,Rajaji Nagar,3526.0,4.0,558.0,4
6600,Rajaji Nagar,1800.0,3.0,260.0,3
6601,Rajaji Nagar,3100.0,4.0,570.0,4
6602,Rajaji Nagar,1640.0,3.0,241.0,3
6603,Rajaji Nagar,1370.0,2.0,170.0,2
6604,Rajaji Nagar,1216.0,2.0,97.16,2
6605,Rajaji Nagar,2409.0,3.0,360.0,3
6606,Rajaji Nagar,3436.0,6.0,475.0,4
6607,Rajaji Nagar,1718.0,3.0,288.0,2
6608,Rajaji Nagar,2386.0,3.0,334.0,3
6609,Rajaji Nagar,3436.0,6.0,500.0,4
6610,Rajaji Nagar,1200.0,2.0,150.0,2
6611,Rajaji Nagar,1160.0,1.0,163.0,2
6613,Rajaji Nagar,1222.0,2.0,112.0,2
6614,Rajaji Nagar,1263.0,2.0,107.0,2
6615,Rajaji Nagar,660.0,1.0,75.0,1
6616,Rajaji Nagar,1538.0,5.0,300.0,5
6617,Rajaji Nagar,1440.0,2.0,170.0,2
6618,Rajaji Nagar,2448.0,3.0,400.0,3
6619,Rajaji Nagar,1440.0,2.0,185.0,2
6620,Rajaji Nagar,1640.0,3.0,230.0,3
6623,Rajaji Nagar,1800.0,2.0,250.0,3
6624,Rajaji Nagar,3100.0,4.0,550.0,4
6625,Rajaji Nagar,3526.0,4.0,598.0,4
6626,Rajaji Nagar,1357.0,2.0,130.0,2
6627,Rajaji Nagar,2300.0,3.0,369.0,3
6628,Rajaji Nagar,1640.0,3.0,220.0,3
6629,Rajaji Nagar,2500.0,3.0,350.0,3
6632,Rajaji Nagar,2559.0,3.0,403.0,3
6633,Rajaji Nagar,1763.0,3.0,262.0,2
6634,Rajaji Nagar,1640.0,3.0,220.0,3
6638,Rajaji Nagar,1800.0,3.0,240.0,3
6639,Rajaji Nagar,2533.0,3.0,425.0,3
6640,Rajaji Nagar,720.0,2.0,65.0,2
6642,Rajaji Nagar,1268.0,2.0,127.0,2
6643,Rajaji Nagar,2450.0,3.0,330.0,3
6644,Rajaji Nagar,1640.0,3.0,262.0,3
6646,Rajaji Nagar,1200.0,1.0,200.0,2
6647,Rajaji Nagar,2367.0,3.0,375.0,3
6648,Rajaji Nagar,2440.0,2.0,415.0,4
6649,Rajaji Nagar,1640.0,3.0,251.0,3
6651,Rajaji Nagar,1640.0,3.0,268.0,3
6653,Rajaji Nagar,1222.0,2.0,98.0,2
6654,Rajaji Nagar,7514.0,7.0,1500.0,5
6655,Rajaji Nagar,2367.0,4.0,340.0,3
6657,Rajaji Nagar,1720.0,3.0,224.0,3
6658,Rajaji Nagar,3600.0,5.0,510.0,5
6659,Rajaji Nagar,1350.0,4.0,230.0,4
6660,Rajaji Nagar,1376.0,2.0,124.0,2
6661,Rajaji Nagar,1700.0,3.0,200.0,3
6662,Rajaji Nagar,1357.0,2.0,123.0,2
6663,Rajaji Nagar,1260.0,2.0,113.0,2
6665,Rajaji Nagar,2400.0,5.0,408.0,5
6666,Rajaji Nagar,2500.0,3.0,340.0,3
6667,Rajaji Nagar,2390.0,3.0,372.0,3
6668,Rajaji Nagar,2415.0,3.0,399.0,3
6669,Rajaji Nagar,1718.0,3.0,275.0,2
6670,Rajaji Nagar,1763.0,3.0,240.0,2
6671,Rajaji Nagar,2367.0,3.0,320.0,3
6672,Rajaji Nagar,2409.0,3.0,395.0,3
6673,Rajaji Nagar,1224.0,2.0,105.0,2
6674,Rajaji Nagar,1314.0,2.0,225.0,2
6675,Rajaji Nagar,1440.0,2.0,165.0,2
6676,Rajaji Nagar,1640.0,3.0,245.0,3
6677,Rajiv Nagar,1690.0,3.0,125.0,3
6678,Rajiv Nagar,1263.0,2.0,93.32,2
6679,Rajiv Nagar,2340.0,4.0,148.0,4
6680,Rajiv Nagar,2340.0,5.0,129.0,4
6681,Rajiv Nagar,1330.0,2.0,93.0,2
6682,Rajiv Nagar,2340.0,5.0,129.0,4
6683,Rajiv Nagar,1309.0,2.0,80.0,2
6684,Rajiv Nagar,2340.0,4.0,145.0,4
6685,Rajiv Nagar,2330.0,5.0,175.0,4
6686,Rajiv Nagar,2340.0,5.0,160.0,4
6687,Ramagondanahalli,1151.0,2.0,48.77,2
6688,Ramagondanahalli,1251.0,2.0,47.0,2
6689,Ramagondanahalli,1235.0,2.0,52.04,2
6690,Ramagondanahalli,1610.0,2.0,111.0,3
6691,Ramagondanahalli,540.0,1.0,30.0,1
6693,Ramagondanahalli,1235.0,2.0,46.8,2
6694,Ramagondanahalli,1215.0,2.0,51.26,2
6695,Ramagondanahalli,2257.0,4.0,157.0,3
6696,Ramagondanahalli,1251.0,2.0,47.4,2
6697,Ramagondanahalli,1610.0,2.0,115.0,3
6698,Ramagondanahalli,920.0,2.0,65.0,2
6699,Ramagondanahalli,1215.0,2.0,45.5,2
6701,Ramagondanahalli,1253.0,2.0,52.66,2
6702,Ramagondanahalli,1295.0,2.0,95.0,2
6703,Ramagondanahalli,1151.0,2.0,50.5,2
6704,Ramagondanahalli,1235.0,2.0,49.3,2
6705,Ramagondanahalli,2257.0,3.0,159.0,3
6706,Ramagondanahalli,1295.0,2.0,95.0,2
6708,Ramagondanahalli,1910.0,3.0,142.0,3
6709,Ramagondanahalli,1215.0,2.0,46.1,2
6711,Ramagondanahalli,1251.0,2.0,50.0,2
6712,Ramagondanahalli,1610.0,2.0,115.0,3
6713,Ramagondanahalli,1151.0,2.0,43.6,2
6715,Ramagondanahalli,1251.0,2.0,53.0,2
6716,Ramagondanahalli,845.0,2.0,45.82,2
6717,Ramagondanahalli,1910.0,3.0,150.0,3
6719,Ramagondanahalli,2040.0,3.0,114.0,3
6721,Ramagondanahalli,1251.0,2.0,46.0,2
6723,Ramagondanahalli,1151.0,2.0,46.0,2
6724,Ramagondanahalli,1610.0,2.0,112.0,3
6725,Ramagondanahalli,1610.0,2.0,115.0,3
6726,Ramagondanahalli,1200.0,3.0,56.1,3
6727,Ramagondanahalli,2787.0,5.0,220.0,4
6729,Ramagondanahalli,1125.0,2.0,75.0,2
6730,Ramagondanahalli,1151.0,2.0,42.5,2
6731,Ramagondanahalli,2257.0,3.0,155.0,3
6732,Ramagondanahalli,1500.0,3.0,100.0,3
6734,Ramagondanahalli,1910.0,3.0,131.0,3
6735,Ramamurthy Nagar,3700.0,4.0,225.0,4
6736,Ramamurthy Nagar,3500.0,5.0,150.0,5
6737,Ramamurthy Nagar,1050.0,2.0,37.0,2
6738,Ramamurthy Nagar,1040.0,2.0,50.0,2
6740,Ramamurthy Nagar,1200.0,3.0,72.0,2
6741,Ramamurthy Nagar,360.0,1.0,26.0,1
6742,Ramamurthy Nagar,950.0,2.0,50.79,2
6743,Ramamurthy Nagar,1200.0,2.0,66.0,3
6744,Ramamurthy Nagar,1525.0,3.0,100.0,3
6745,Ramamurthy Nagar,1200.0,2.0,80.0,2
6746,Ramamurthy Nagar,1200.0,2.0,42.0,2
6749,Ramamurthy Nagar,1100.0,2.0,68.0,2
6750,Ramamurthy Nagar,1185.0,2.0,45.5,2
6751,Ramamurthy Nagar,1170.0,2.0,46.8,2
6752,Ramamurthy Nagar,1150.0,2.0,51.0,2
6753,Ramamurthy Nagar,1200.0,2.0,48.0,2
6755,Ramamurthy Nagar,600.0,3.0,45.0,2
6756,Ramamurthy Nagar,1110.0,2.0,65.0,2
6759,Ramamurthy Nagar,1200.0,2.0,78.0,2
6761,Ramamurthy Nagar,600.0,1.0,43.0,1
6762,Ramamurthy Nagar,1006.0,2.0,57.0,2
6763,Ramamurthy Nagar,1200.0,2.0,76.0,2
6766,Ramamurthy Nagar,700.0,2.0,33.0,2
6767,Ramamurthy Nagar,1125.0,2.0,47.0,2
6768,Ramamurthy Nagar,1000.0,2.0,62.0,2
6769,Ramamurthy Nagar,1334.0,2.0,67.0,2
6770,Ramamurthy Nagar,1200.0,2.0,46.0,2
6771,Ramamurthy Nagar,1200.0,2.0,57.9,2
6773,Ramamurthy Nagar,1360.0,2.0,45.0,2
6774,Ramamurthy Nagar,1170.0,2.0,44.0,2
6775,Ramamurthy Nagar,2200.0,4.0,130.0,4
6776,Ramamurthy Nagar,1050.0,2.0,51.66,2
6777,Ramamurthy Nagar,2916.0,5.0,230.0,4
6778,Ramamurthy Nagar,2316.0,3.0,125.0,3
6779,Ramamurthy Nagar,1101.0,2.0,50.0,2
6780,Ramamurthy Nagar,1150.0,2.0,40.0,2
6783,Ramamurthy Nagar,1050.0,2.0,37.8,2
6784,Ramamurthy Nagar,935.0,2.0,39.0,2
6785,Ramamurthy Nagar,1200.0,2.0,68.0,2
6786,Ramamurthy Nagar,540.0,1.0,35.0,1
6787,Ramamurthy Nagar,960.0,2.0,35.0,2
6788,Rayasandra,1314.0,2.0,63.0,3
6789,Rayasandra,1373.0,3.0,72.0,3
6790,Rayasandra,1639.0,3.0,83.0,3
6791,Rayasandra,1065.0,2.0,44.95,2
6792,Rayasandra,1708.0,3.0,75.0,3
6793,Rayasandra,1199.0,2.0,48.5,3
6794,Rayasandra,1577.0,3.0,67.0,3
6795,Rayasandra,1253.0,2.0,57.0,2
6796,Rayasandra,583.0,1.0,26.9,1
6797,Rayasandra,1198.0,2.0,54.0,2
6798,Rayasandra,1555.0,3.0,75.17,3
6799,Rayasandra,1458.0,3.0,60.0,3
6800,Rayasandra,1179.0,2.0,55.0,3
6801,Rayasandra,1601.0,3.0,70.0,3
6803,Rayasandra,470.0,1.0,21.0,1
6804,Rayasandra,3600.0,5.0,145.0,5
6805,Rayasandra,1357.0,2.0,59.0,3
6807,Sahakara Nagar,1500.0,2.0,95.0,3
6808,Sahakara Nagar,1100.0,2.0,56.0,2
6809,Sahakara Nagar,1219.0,2.0,48.0,2
6810,Sahakara Nagar,1200.0,4.0,130.0,4
6811,Sahakara Nagar,1100.0,2.0,75.0,3
6812,Sahakara Nagar,1655.0,3.0,115.0,3
6813,Sahakara Nagar,1150.0,2.0,54.0,2
6814,Sahakara Nagar,1270.0,2.0,69.85,2
6815,Sahakara Nagar,960.0,2.0,56.0,2
6816,Sahakara Nagar,1048.0,2.0,50.0,2
6817,Sahakara Nagar,1160.0,2.0,55.0,2
6818,Sahakara Nagar,1200.0,2.0,75.0,3
6819,Sahakara Nagar,2500.0,4.0,200.0,4
6820,Sahakara Nagar,1914.0,3.0,179.0,3
6821,Sahakara Nagar,1500.0,3.0,125.0,3
6822,Sahakara Nagar,1100.0,2.0,55.0,2
6823,Sahakara Nagar,1914.0,3.0,149.0,3
6824,Sahakara Nagar,1000.0,2.0,60.0,2
6825,Sahakara Nagar,1200.0,2.0,136.0,2
6827,Sahakara Nagar,1175.0,2.0,49.0,2
6828,Sahakara Nagar,1370.0,2.0,90.0,3
6829,Sahakara Nagar,2400.0,3.0,270.0,3
6830,Sahakara Nagar,1100.0,2.0,55.0,2
6831,Sahakara Nagar,1100.0,2.0,75.0,3
6832,Sahakara Nagar,1180.0,2.0,72.0,2
6833,Sahakara Nagar,1200.0,2.0,60.0,2
6834,Sahakara Nagar,1032.0,2.0,45.0,2
6835,Sahakara Nagar,1200.0,2.0,46.0,2
6836,Sahakara Nagar,1270.0,2.0,96.0,2
6837,Sahakara Nagar,1201.0,2.0,80.0,2
6838,Sahakara Nagar,1200.0,2.0,54.0,2
6839,Sahakara Nagar,1291.0,2.0,72.3,2
6840,Sanjay nagar,1000.0,2.0,70.0,2
6841,Sanjay nagar,1100.0,2.0,98.0,2
6842,Sanjay nagar,1150.0,2.0,72.2,2
6843,Sanjay nagar,1800.0,3.0,180.0,3
6844,Sanjay nagar,630.0,1.0,35.0,2
6845,Sanjay nagar,3300.0,3.0,250.0,5
6846,Sanjay nagar,1900.0,2.0,180.0,3
6847,Sanjay nagar,1575.0,2.0,90.0,2
6850,Sanjay nagar,960.0,2.0,55.0,2
6851,Sanjay nagar,1050.0,2.0,59.0,2
6852,Sanjay nagar,1150.0,2.0,70.0,2
6853,Sanjay nagar,1500.0,3.0,150.0,3
6854,Sanjay nagar,1180.0,2.0,80.0,2
6855,Sarakki Nagar,2121.0,4.0,253.0,3
6856,Sarakki Nagar,2289.0,3.0,260.0,3
6857,Sarakki Nagar,2500.0,4.0,325.0,3
6858,Sarakki Nagar,2145.0,4.0,270.0,3
6859,Sarakki Nagar,1200.0,3.0,128.0,3
6860,Sarakki Nagar,924.0,2.0,76.23,2
6861,Sarakki Nagar,2663.0,4.0,338.0,3
6862,Sarakki Nagar,1840.0,4.0,175.0,3
6866,Sarjapur,2250.0,3.0,148.0,3
6867,Sarjapur,1600.0,3.0,75.0,3
6868,Sarjapur,1242.5,2.0,43.49,2
6869,Sarjapur,913.0,2.0,32.0,2
6870,Sarjapur,1128.0,2.0,60.0,2
6871,Sarjapur,1185.0,2.0,47.0,2
6873,Sarjapur,900.0,2.0,42.0,3
6874,Sarjapur,649.5,1.0,17.535,1
6875,Sarjapur,1020.0,2.0,35.0,2
6876,Sarjapur,1195.0,2.0,42.0,2
6877,Sarjapur,1240.0,2.0,44.0,2
6879,Sarjapur,950.0,2.0,32.5,2
6880,Sarjapur,1285.0,2.0,68.0,3
6882,Sarjapur,925.0,2.0,25.0,2
6883,Sarjapur,3190.0,3.0,160.0,4
6884,Sarjapur,1215.0,2.0,40.0,2
6886,Sarjapur,1200.0,3.0,78.0,3
6887,Sarjapur,1000.0,2.0,30.0,2
6888,Sarjapur,1157.0,2.0,40.0,2
6889,Sarjapur,2238.0,3.0,140.0,3
6890,Sarjapur,2020.0,3.0,85.0,3
6891,Sarjapur,2885.0,3.0,185.0,4
6892,Sarjapur,1500.0,2.0,30.0,2
6894,Sarjapur,2400.0,3.0,190.0,3
6895,Sarjapur,1240.0,2.0,44.3,2
6896,Sarjapur,625.0,1.0,19.0,1
6897,Sarjapur,2585.5,4.0,139.5,4
6898,Sarjapur,940.0,2.0,25.38,2
6899,Sarjapur,2100.0,3.0,125.0,4
6900,Sarjapur,913.0,2.0,36.0,2
6901,Sarjapur,1404.0,2.0,53.35,3
6902,Sarjapur,1830.0,3.0,88.0,3
6903,Sarjapur,1364.0,2.0,56.0,3
6904,Sarjapur,1124.0,2.0,30.35,2
6905,Sarjapur,1044.0,2.0,32.0,2
6906,Sarjapur,650.0,1.0,19.87,1
6907,Sarjapur,1175.0,2.0,42.0,2
6908,Sarjapur,1240.0,2.0,43.1,2
